_id;id_transaksi;tanggal;pelanggan.nama;pelanggan.email;pelanggan.tipe;produk.nama_produk;produk.kategori;produk.harga_satuan;produk.jumlah;pembayaran.metode;pembayaran.total_harga;pembayaran.diskon;pembayaran.total_bayar;lokasi.kota;lokasi.provinsi
6a118f6afad9326442663abf;TRX-GQXF636A;04/01/2026;Jono Adriansyah;user483@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ac0;TRX-0BCF349J;24/03/2026;Rian Hidayat;user484@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Surabaya;Jawa Timur
6a118f6afad9326442663ac1;TRX-YLO2BT47;27/03/2026;Andi Wijaya;user485@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Bandung;Jawa Barat
6a118f6afad9326442663ac2;TRX-TUQN7R1M;17/05/2025;Novianti;user486@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Transfer Bank;13000000;0;13000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ac3;TRX-PS1D1N6G;02/02/2025;Novianti;user487@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;1;COD;250000;0;250000;Bandung;Jawa Barat
6a118f6afad9326442663ac4;TRX-VUBQPLLA;14/01/2025;Budi Santoso;user488@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Kartu Kredit;250000;0;250000;Jakarta;DKI Jakarta
6a118f6afad9326442663ac5;TRX-XE6D0TXW;09/03/2026;Eko Prasetyo;user489@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ac6;TRX-2A05MDUO;03/10/2025;Siti Aminah;user490@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;COD;10000000;0;10000000;Medan;Sumatera Utara
6a118f6afad9326442663ac7;TRX-3ZKJI10O;05/02/2025;Budi Santoso;user491@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Medan;Sumatera Utara
6a118f6afad9326442663ac8;TRX-1QPHRPD0;14/01/2025;Rian Hidayat;user492@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442663ac9;TRX-F1E20KHO;06/02/2025;Mega Pertiwi;user493@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;E-Wallet (OVO/Dana);500000;0;500000;Makassar;Sulawesi Selatan
6a118f6afad9326442663aca;TRX-KZKLAJ74;24/03/2025;Novianti;user494@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;3;COD;60000000;0;60000000;Medan;Sumatera Utara
6a118f6afad9326442663acb;TRX-SI0ISAF6;27/02/2025;Jono Adriansyah;user495@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;Kartu Kredit;4800000;0;4800000;Surabaya;Jawa Timur
6a118f6afad9326442663acc;TRX-EN0YPF8N;17/05/2025;Budi Santoso;user496@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Transfer Bank;130000;0;130000;Makassar;Sulawesi Selatan
6a118f6afad9326442663acd;TRX-LBDAZKOZ;05/01/2026;Novianti;user497@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Transfer Bank;260000;0;260000;Jakarta;DKI Jakarta
6a118f6afad9326442663ace;TRX-4A7M7OHH;04/04/2026;Fahmi Idris;user498@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;Transfer Bank;260000;0;260000;Surabaya;Jawa Timur
6a118f6afad9326442663acf;TRX-CRDLEVQH;24/01/2026;Eko Prasetyo;user499@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;E-Wallet (OVO/Dana);26000000;0;26000000;Surabaya;Jawa Timur
6a118f6afad9326442663ad0;TRX-G83BY1YQ;16/02/2025;Eko Prasetyo;user500@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;COD;450000;0;450000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ad1;TRX-HS00KE3O;19/07/2025;Fahmi Idris;user501@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Bandung;Jawa Barat
6a118f6afad9326442663ad2;TRX-8PG63M8Q;12/10/2025;Fahmi Idris;user502@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;Transfer Bank;1800000;0;1800000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ad3;TRX-BA4BP5EE;14/08/2025;Siti Aminah;user503@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;Kartu Kredit;1800000;0;1800000;Semarang;Jawa Tengah
6a118f6afad9326442663ad4;TRX-2DGL45LI;09/09/2025;Siti Aminah;user504@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;E-Wallet (OVO/Dana);26000000;0;26000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ad5;TRX-GNKH8SUB;23/05/2025;Andi Wijaya;user505@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442663ad6;TRX-I6AV6RJF;10/01/2026;Dewi Lestari;user506@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;3;Kartu Kredit;60000000;0;60000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ad7;TRX-B7JLB1ZJ;25/07/2025;Siti Aminah;user507@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;Kartu Kredit;20000000;0;20000000;Surabaya;Jawa Timur
6a118f6afad9326442663ad8;TRX-80IQHVF9;12/03/2026;Jono Adriansyah;user508@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;COD;26000000;0;26000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ad9;TRX-POYWGQT9;25/04/2025;Siti Aminah;user509@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Semarang;Jawa Tengah
6a118f6afad9326442663ada;TRX-GYFMDQF0;17/07/2025;Siti Aminah;user510@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;COD;5000000;0;5000000;Jakarta;DKI Jakarta
6a118f6afad9326442663adb;TRX-T46BNRQ4;01/04/2025;Mega Pertiwi;user511@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;E-Wallet (OVO/Dana);60000000;0;60000000;Bandung;Jawa Barat
6a118f6afad9326442663adc;TRX-OJFTHQ2D;24/12/2025;Rian Hidayat;user512@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Surabaya;Jawa Timur
6a118f6afad9326442663add;TRX-NQAEJICR;10/10/2025;Budi Santoso;user513@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;COD;13000000;0;13000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ade;TRX-MBYE11N1;23/01/2026;Fahmi Idris;user514@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Medan;Sumatera Utara
6a118f6afad9326442663adf;TRX-KO7VBXVG;26/01/2025;Eko Prasetyo;user515@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Kartu Kredit;13000000;0;13000000;Semarang;Jawa Tengah
6a118f6afad9326442663ae0;TRX-KLM5BUXI;18/04/2025;Andi Wijaya;user516@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;Kartu Kredit;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ae1;TRX-IFYS6G1X;19/01/2026;Mega Pertiwi;user517@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;Transfer Bank;450000;0;450000;Sukabumi;Jawa Barat
6a118f6afad9326442663ae2;TRX-PC019JNG;21/09/2025;Novianti;user518@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad9326442663ae3;TRX-EX3BARII;25/07/2025;Andi Wijaya;user519@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;Transfer Bank;1350000;0;1350000;Surabaya;Jawa Timur
6a118f6afad9326442663ae4;TRX-0PX9WIGS;24/10/2025;Eko Prasetyo;user520@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad9326442663ae5;TRX-PH489RGB;12/04/2026;Siti Aminah;user521@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Medan;Sumatera Utara
6a118f6afad9326442663ae6;TRX-CUAFSNT2;11/06/2025;Mega Pertiwi;user522@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Jakarta;DKI Jakarta
6a118f6afad9326442663ae7;TRX-Y05LG2NE;02/09/2025;Mega Pertiwi;user523@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;COD;105000;0;105000;Jakarta;DKI Jakarta
6a118f6afad9326442663ae8;TRX-0Z9OYGMU;19/09/2025;Jono Adriansyah;user524@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;Kartu Kredit;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad9326442663ae9;TRX-L7JPUIK0;18/07/2025;Siti Aminah;user525@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Bandung;Jawa Barat
6a118f6afad9326442663aea;TRX-2IS92ED3;17/02/2026;Jono Adriansyah;user526@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Kartu Kredit;195000;0;195000;Sukabumi;Jawa Barat
6a118f6afad9326442663aeb;TRX-GWM1W365;11/02/2026;Mega Pertiwi;user527@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Medan;Sumatera Utara
6a118f6afad9326442663aec;TRX-RXCBZ5BY;09/04/2026;Eko Prasetyo;user528@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;E-Wallet (OVO/Dana);1000000;0;1000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663aed;TRX-R12NQS18;01/01/2026;Novianti;user529@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;3;COD;750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442663aee;TRX-ACOT6N6P;22/08/2025;Andi Wijaya;user530@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Transfer Bank;70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442663aef;TRX-CG1S7QCX;17/07/2025;Budi Santoso;user531@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442663af0;TRX-SSZ8VTJX;25/08/2025;Dewi Lestari;user532@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;Transfer Bank;1200000;0;1200000;Sukabumi;Jawa Barat
6a118f6afad9326442663af1;TRX-AFLNUDKC;13/01/2026;Dewi Lestari;user533@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;COD;60000000;0;60000000;Jakarta;DKI Jakarta
6a118f6afad9326442663af2;TRX-CW6FAMYS;19/02/2025;Dewi Lestari;user534@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;E-Wallet (OVO/Dana);500000;0;500000;Surabaya;Jawa Timur
6a118f6afad9326442663af3;TRX-LA1QZAQ7;26/04/2025;Novianti;user535@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442663af4;TRX-39HH5BKT;08/04/2025;Rian Hidayat;user536@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Jakarta;DKI Jakarta
6a118f6afad9326442663af5;TRX-5CAHSLPO;25/01/2025;Budi Santoso;user537@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;Kartu Kredit;20000000;0;20000000;Bandung;Jawa Barat
6a118f6afad9326442663af6;TRX-IU2NH65T;04/02/2026;Fahmi Idris;user538@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;Kartu Kredit;2500000;0;2500000;Bandung;Jawa Barat
6a118f6afad9326442663af7;TRX-QQNE3A1X;24/03/2026;Dewi Lestari;user539@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Kartu Kredit;195000;0;195000;Makassar;Sulawesi Selatan
6a118f6afad9326442663af8;TRX-F2UQPKQ8;05/02/2026;Siti Aminah;user540@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;3;Transfer Bank;750000;0;750000;Jakarta;DKI Jakarta
6a118f6afad9326442663af9;TRX-BCVUREWW;13/04/2025;Siti Aminah;user541@example.com;Member;Kursi Gaming Premium;Furniture;2500000;4;Transfer Bank;10000000;0;10000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663afa;TRX-1D4PCBN7;31/03/2026;Fahmi Idris;user542@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Surabaya;Jawa Timur
6a118f6afad9326442663afb;TRX-PANSAJ09;31/05/2025;Fahmi Idris;user543@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Semarang;Jawa Tengah
6a118f6afad9326442663afc;TRX-KC1AZX9I;11/03/2025;Budi Santoso;user544@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;1;COD;2500000;0;2500000;Sukabumi;Jawa Barat
6a118f6afad9326442663afd;TRX-NR5K8GBH;21/04/2025;Rian Hidayat;user545@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;Kartu Kredit;80000000;0;80000000;Bandung;Jawa Barat
6a118f6afad9326442663afe;TRX-56D0THQB;01/02/2026;Mega Pertiwi;user546@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;Kartu Kredit;10000000;0;10000000;Jakarta;DKI Jakarta
6a118f6afad9326442663aff;TRX-PB5UKEM5;05/11/2025;Novianti;user547@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Kartu Kredit;250000;0;250000;Bandung;Jawa Barat
6a118f6afad9326442663b00;TRX-4O2T18X6;03/12/2025;Jono Adriansyah;user548@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;COD;140000;0;140000;Medan;Sumatera Utara
6a118f6afad9326442663b01;TRX-1S41GQRP;13/09/2025;Mega Pertiwi;user549@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Transfer Bank;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b02;TRX-9YZHIZ5G;07/05/2026;Rian Hidayat;user550@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Jakarta;DKI Jakarta
6a118f6afad9326442663b03;TRX-B5F8VVA1;31/10/2025;Dewi Lestari;user551@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Transfer Bank;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b04;TRX-V2CT60WY;25/01/2026;Jono Adriansyah;user552@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Medan;Sumatera Utara
6a118f6afad9326442663b05;TRX-KQ8BEX7V;17/03/2025;Siti Aminah;user553@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;Kartu Kredit;60000000;0;60000000;Medan;Sumatera Utara
6a118f6afad9326442663b06;TRX-CSHQRSIL;21/05/2026;Jono Adriansyah;user554@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Kartu Kredit;130000;0;130000;Bandung;Jawa Barat
6a118f6afad9326442663b07;TRX-XKILT5WH;08/10/2025;Rian Hidayat;user555@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;E-Wallet (OVO/Dana);13000000;0;13000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b08;TRX-W6DOBQJN;27/06/2025;Rian Hidayat;user556@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;E-Wallet (OVO/Dana);450000;0;450000;Bandung;Jawa Barat
6a118f6afad9326442663b09;TRX-WR0DUHBC;16/02/2026;Mega Pertiwi;user557@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;COD;4800000;0;4800000;Jakarta;DKI Jakarta
6a118f6afad9326442663b0a;TRX-G2HM4GRX;23/01/2025;Budi Santoso;user558@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;Transfer Bank;20000000;0;20000000;Sukabumi;Jawa Barat
6a118f6afad9326442663b0b;TRX-K6HHA2GW;19/12/2025;Andi Wijaya;user559@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;COD;2400000;0;2400000;Sukabumi;Jawa Barat
6a118f6afad9326442663b0c;TRX-2W6AG3ZB;11/08/2025;Siti Aminah;user560@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b0d;TRX-K7AG5OMI;19/03/2026;Novianti;user561@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Medan;Sumatera Utara
6a118f6afad9326442663b0e;TRX-FKXQEZIG;31/12/2024;Budi Santoso;user562@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;3;COD;1350000;0;1350000;Sukabumi;Jawa Barat
6a118f6afad9326442663b0f;TRX-YJWU65XH;25/07/2025;Siti Aminah;user563@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;E-Wallet (OVO/Dana);195000;0;195000;Bandung;Jawa Barat
6a118f6afad9326442663b10;TRX-VHEOKUXZ;19/02/2026;Budi Santoso;user564@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Transfer Bank;70000;0;70000;Jakarta;DKI Jakarta
6a118f6afad9326442663b11;TRX-ABPONWYR;14/04/2025;Fahmi Idris;user565@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Jakarta;DKI Jakarta
6a118f6afad9326442663b12;TRX-KDIUMY9R;08/05/2026;Jono Adriansyah;user566@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;E-Wallet (OVO/Dana);40000000;0;40000000;Semarang;Jawa Tengah
6a118f6afad9326442663b13;TRX-E2RPNZ6W;18/04/2025;Budi Santoso;user567@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Kartu Kredit;750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442663b14;TRX-Z91VS7AH;02/03/2025;Siti Aminah;user568@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Surabaya;Jawa Timur
6a118f6afad9326442663b15;TRX-NC97NNHS;05/11/2025;Budi Santoso;user569@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;Transfer Bank;20000000;0;20000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b16;TRX-X4WQBDTO;24/01/2025;Budi Santoso;user570@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;COD;60000000;0;60000000;Semarang;Jawa Tengah
6a118f6afad9326442663b17;TRX-L8TOCAG5;14/12/2025;Eko Prasetyo;user571@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Surabaya;Jawa Timur
6a118f6afad9326442663b18;TRX-ME1Y50B4;03/01/2025;Dewi Lestari;user572@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;COD;3600000;0;3600000;Sukabumi;Jawa Barat
6a118f6afad9326442663b19;TRX-S4VP89B0;18/02/2026;Budi Santoso;user573@example.com;Member;Kursi Gaming Premium;Furniture;2500000;2;E-Wallet (OVO/Dana);5000000;0;5000000;Surabaya;Jawa Timur
6a118f6afad9326442663b1a;TRX-C3ZNE6CB;15/08/2025;Andi Wijaya;user574@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;COD;1350000;0;1350000;Surabaya;Jawa Timur
6a118f6afad9326442663b1b;TRX-65UN8WFK;07/08/2025;Siti Aminah;user575@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Transfer Bank;13000000;0;13000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b1c;TRX-XJ5GEW06;07/10/2025;Siti Aminah;user576@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Sukabumi;Jawa Barat
6a118f6afad9326442663b1d;TRX-Q9QHX7FO;14/04/2026;Novianti;user577@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Transfer Bank;70000;0;70000;Medan;Sumatera Utara
6a118f6afad9326442663b1e;TRX-9JO0Q2I3;01/04/2026;Fahmi Idris;user578@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Bandung;Jawa Barat
6a118f6afad9326442663b1f;TRX-51ME5D9Y;15/12/2025;Fahmi Idris;user579@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Surabaya;Jawa Timur
6a118f6afad9326442663b20;TRX-1VAWE2DD;14/03/2026;Andi Wijaya;user580@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Bandung;Jawa Barat
6a118f6afad9326442663b21;TRX-9PMSH8HB;02/02/2026;Mega Pertiwi;user581@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;Transfer Bank;40000000;0;40000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b22;TRX-71G8EMXW;21/04/2025;Rian Hidayat;user582@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Kartu Kredit;195000;0;195000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b23;TRX-FI2T6U4T;16/10/2025;Budi Santoso;user583@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;Transfer Bank;80000000;0;80000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b24;TRX-YDZ41G18;25/02/2026;Novianti;user584@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;E-Wallet (OVO/Dana);500000;0;500000;Bandung;Jawa Barat
6a118f6afad9326442663b25;TRX-V1H5YJ1B;05/05/2025;Siti Aminah;user585@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Bandung;Jawa Barat
6a118f6afad9326442663b26;TRX-J96ZITE3;02/05/2026;Jono Adriansyah;user586@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;COD;39000000;0;39000000;Semarang;Jawa Tengah
6a118f6afad9326442663b27;TRX-AYMP2VZS;09/02/2025;Rian Hidayat;user587@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Jakarta;DKI Jakarta
6a118f6afad9326442663b28;TRX-GD9Z6PDV;17/12/2025;Eko Prasetyo;user588@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b29;TRX-18A0Y02D;11/06/2025;Jono Adriansyah;user589@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Semarang;Jawa Tengah
6a118f6afad9326442663b2a;TRX-GD02QE70;15/03/2025;Siti Aminah;user590@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;E-Wallet (OVO/Dana);1350000;0;1350000;Semarang;Jawa Tengah
6a118f6afad9326442663b2b;TRX-973NOOPI;10/08/2025;Eko Prasetyo;user591@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;COD;13000000;0;13000000;Surabaya;Jawa Timur
6a118f6afad9326442663b2c;TRX-U1GP3ZX0;19/11/2025;Siti Aminah;user592@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;COD;65000;0;65000;Semarang;Jawa Tengah
6a118f6afad9326442663b2d;TRX-J62ZHHQ9;20/12/2025;Novianti;user593@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Medan;Sumatera Utara
6a118f6afad9326442663b2e;TRX-3SDL37T5;31/08/2025;Andi Wijaya;user594@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Kartu Kredit;900000;0;900000;Bandung;Jawa Barat
6a118f6afad9326442663b2f;TRX-L0FJNF6Q;12/02/2025;Fahmi Idris;user595@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;E-Wallet (OVO/Dana);900000;0;900000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b30;TRX-56P7OVG0;08/07/2025;Dewi Lestari;user596@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;Transfer Bank;1000000;0;1000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b31;TRX-TPT5T2L4;23/02/2025;Eko Prasetyo;user597@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;E-Wallet (OVO/Dana);35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b32;TRX-N8155RJW;19/08/2025;Fahmi Idris;user598@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;2;Kartu Kredit;5000000;0;5000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b33;TRX-I3DRQ4M8;19/11/2025;Jono Adriansyah;user599@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;Transfer Bank;40000000;0;40000000;Surabaya;Jawa Timur
6a118f6afad9326442663b34;TRX-YGMRJRK4;08/05/2026;Dewi Lestari;user600@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;Kartu Kredit;1000000;0;1000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b35;TRX-GKB2YE4N;21/09/2025;Andi Wijaya;user601@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;Kartu Kredit;20000000;0;20000000;Jakarta;DKI Jakarta
6a118f6afad9326442663b36;TRX-60F8X5GT;20/04/2025;Eko Prasetyo;user602@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;Transfer Bank;4800000;0;4800000;Sukabumi;Jawa Barat
6a118f6afad9326442663b37;TRX-XAXKF7XM;27/08/2025;Siti Aminah;user603@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Makassar;Sulawesi Selatan
6a118f6afad9326442663b38;TRX-CWHDBMR3;12/05/2026;Rian Hidayat;user604@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;3;E-Wallet (OVO/Dana);105000;0;105000;Jakarta;DKI Jakarta
6a118f6afad9326442663b39;TRX-XWIWZ53B;11/11/2025;Siti Aminah;user605@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Surabaya;Jawa Timur
